"ndvi","x","y"
0.590211313040116,746937.984316581,720170.46474367
0.498194521334641,747885.411097511,715853.226382282
0.603393170428635,754892.670236766,719931.279605698
0.557402149513926,750946.713754103,715303.986925256
0.57805396581682,754184.105978986,713490.966958325
0.625000239014698,748949.489038136,719820.987194475
0.400832462259221,748927.72245328,718316.831836697
0.535080669011008,756186.966419787,717787.09637567
0.474668561279906,754992.877261572,715972.51102395
0.593953167060437,749273.091956504,720778.474197756
0.363380325665254,747910.988031615,716418.991402458
0.430289990273643,754375.68934295,712720.010443997
0.50667109672802,746112.500740482,717244.601498839
0.584693279408285,745630.385718433,714954.112441983
0.471622196118442,747879.477062042,715939.167008471
0.436750591750436,746562.210270887,716425.144016441
0.501616568215177,751171.150293884,715145.705864649
0.354758221580603,754739.583432545,713615.688488629
0.561813866957695,752832.186125921,713716.407061215
0.590568167162858,747422.003966366,719004.042031985
0.648725254952298,753673.631237078,718516.173817214
0.423812234750623,753933.239738109,721088.062741827
0.410758018966196,748841.409855579,716189.401253682
0.510738246407264,754566.526315577,716499.115284901
0.459570214879503,751230.540637568,718352.529991489
0.507154729887753,747708.031414364,718121.709897663
0.514747092191371,746399.380236933,718761.683885675
0.45502391373128,748444.487748422,714635.19701026
0.53467176193926,751100.387968992,716510.761815976
0.22395602164256,748085.423350955,718448.831364136
0.456934229268043,756456.530460092,719697.089248519
0.504086383342878,752944.451051591,712676.9753807
0.564195257735679,752601.099436424,716768.078565519
0.422877383960657,746889.164858026,715461.959266957
0.59920889435899,747469.123487555,720046.828242686
0.304435596663277,747860.023913496,716317.082981165
0.44976981364887,755776.947152059,714332.116628435
0.469362047962646,748503.212328789,716470.966117527
0.441347144350582,756329.98560601,718472.78004333
0.553083578542293,745785.86000038,715878.644206595
0.597869474360632,751425.264837757,713441.750918698
0.531515397140006,750303.632989206,720191.099691089
0.652023274584125,748973.231295572,720717.981176447
0.634193577667253,753568.846929466,718489.084344354
0.437793453371959,751014.153944823,715474.048195552
0.601092845129316,754452.486894842,719030.200606655
0.184928277909469,754311.968494566,716140.01099452
0.493522672975733,753002.933082584,712810.279535946
0.570062823678044,749627.035770785,720476.020316254
0.356989703821638,753190.430463211,721083.629148897
0.608851135428193,752597.94462063,713740.28552353
0.499799695539399,752982.136285392,720912.482533451
0.563948268473805,749511.247935278,720737.530420642
0.540821927530048,754387.169166164,714910.928403433
0.477872510915959,755211.493526521,720636.551813256
0.470464923183315,751177.433760021,713267.087792452
0.473138529779056,754927.204383191,712690.683851909
0.461026765344261,756527.321068795,719568.655356538
0.410473092314233,754000.147917491,721174.047628488
0.384316417353166,747192.374936308,712703.85101847
0.38766829569846,756103.418468732,719031.535359021
0.348099507185094,754725.263441611,713582.789491858
0.498024932944863,753579.955100539,713148.612464439
0.597329768070522,746635.280656355,717045.777713057
0.474383856449337,746700.951347184,715550.70496745
0.486994807876129,748435.708967877,717259.838774871
0.627922369924414,754562.460744061,715936.165294718
0.501846398933465,747715.762922166,714997.351080921
0.456725652330627,751699.371074893,720276.174848225
0.20922887845517,748578.773238408,718017.438898157
0.57679006341615,754618.749105831,715018.054742511
0.502429266041264,745769.384289709,717594.157939177
0.507631751037965,749600.247675917,718912.606006112
0.559829709011348,751676.470934109,714902.377775904
0.636156361106346,752354.275252219,717246.242986616
0.573059709744776,750100.661202805,713345.807226669
0.519596108358222,747754.105754556,715213.923046436
0.610275526919674,753645.560380401,718051.99425086
0.607911349646882,748669.752960199,719693.221226852
0.550121422094863,746380.452938921,718694.463266578
0.475059379910429,745905.849291045,718435.497012805
0.478419222279686,749584.455042683,716321.042146977
0.506808329593817,751716.9235796,715640.554397624
0.501591591907852,750628.13544877,714833.821776804
0.567322804226132,749287.187989586,718454.180600863
0.644637029396828,752078.245899613,714569.262630414
0.495852164890546,748172.184942168,715357.194977026
0.489479962270691,755776.326691274,713012.59405918
0.544907475217299,747696.880370484,719456.071485203
0.632376116604545,752716.644448448,713761.838410046
0.606837157609359,754651.054877617,714708.966352638
0.554331763382577,750657.856852595,717513.748439696
0.48305375918839,750005.348203288,714961.561305221
0.50348628840876,751964.240686641,720255.374562737
0.553684310102931,755464.732262263,720910.215010043
0.492588182628923,748605.818029878,715825.388937216
0.261714420672875,753764.589911009,714067.922161218
0.584036543220567,749464.197244769,718516.887621429
0.643538576976273,752094.099845484,717261.933293786
0.528663105218213,751630.552695108,714718.26205961
0.480479561542536,756548.299935696,720187.108153697
0.413394729199537,747951.581987046,713885.222383734
0.582300646060396,750926.875633838,715164.601662379
0.490967965377249,755695.285668342,714041.198097762
0.490600628035205,747023.057820994,715083.321097415
0.532254403601065,751640.849878221,715071.675435375
0.491708361311814,745892.366333768,718074.308346283
0.368405652164255,746653.479949635,719396.212570291
0.548248019977976,751615.784312106,712808.031750914
0.465851364329737,747661.974726271,714953.843217935
0.458705620169302,746990.252534445,716870.186840888
0.663507664704364,753691.709355469,715294.4475463
0.619550756536476,753763.885330638,718416.328414302
0.610701029741209,746785.768357251,718692.364977818
0.513111774697356,750398.210308935,714442.284642827
0.483367977307903,755686.390103976,715814.910671782
0.502376736529716,751904.772881829,714264.315740909
0.479259758741517,754751.562781167,716156.109953668
0.471714396279344,752165.642945118,718269.330790784
0.578079288333236,751878.985591543,721219.206665378
0.622409730904776,750247.480827767,721175.183327418
0.524567774422816,746845.348685215,718900.150493305
0.623463127817896,753930.4944787,713765.944398638
0.590601859572724,750368.325264585,720931.313604113
0.59034140708026,749817.539269625,720642.290810492
0.432635097527232,755819.971615035,718567.187109213
0.483192845165535,747857.585664362,715829.137762185
0.578313016980109,749271.241618354,721052.945360389
0.568650289459639,745758.043008729,713882.463378381
0.54413336307253,748282.93061633,712870.665217262
0.557216895144007,751637.65721673,720850.172477137
0.489690962434113,747578.358468803,718035.532129329
0.456401414645094,748961.925204358,717533.765307587
0.49507893623614,749493.267649916,716879.597912353
0.491186273571211,750237.173574468,713707.827884253
0.215518104907463,747905.422968404,717951.347407918
0.551151768043872,751152.679007113,721149.708603393
0.569348923644169,749175.196765932,720348.155749287
0.392761809373394,753846.411125868,719471.138550933
0.562808096207836,753736.944123168,718749.906172451
0.652165505083188,750186.523912813,716895.077669468
0.540821927530048,754363.423438453,714931.564179655
0.556934634367526,750118.161129112,719028.544230606
0.525404276224552,747469.009098863,713669.877225082
0.545663163238381,750256.052419023,717855.036091652
0.491147539514483,746296.482524398,718054.201651882
0.466970186802121,752401.560846319,712975.241976526
0.359014009682887,748094.077552865,713855.960385945
0.479153047554414,746185.372881136,717585.846920084
0.526459033906887,751143.984109302,714113.592987727
0.197718355560613,753586.010875084,714136.521475311
0.581871030015402,754142.520701022,715270.671636235
0.642899013418681,752384.590783719,714933.527112078
0.382264773193438,755497.094319576,718458.226203542
0.494883635869426,745924.836603001,716726.012169268
0.235164267146755,751952.145701198,719681.153239604
0.473257168422561,748693.910937485,717489.739535522
0.557640241919471,749689.153934679,715546.499868553
0.500649641393405,754747.324566104,714457.578285482
0.463132509365243,756648.293836616,719653.069937896
0.500781616418658,755977.311180736,720609.718547013
0.542914185591269,750627.755187472,714316.807876226
0.443710585161529,748387.746898912,716747.655711096
0.478409408462146,753270.439837625,719882.345151749
0.601629680778073,751772.480948052,719886.974885236
0.534768331064068,752641.006905351,716187.827518504
0.596115919913762,752996.306945366,717332.70310707
0.45899183002561,747104.451380278,716227.542382549
0.416614962860647,756032.406217469,718907.596512061
0.608409097481174,753787.332686506,718897.604423832
0.478523780392349,756309.406047003,718997.51925103
0.545830279739829,752558.775077589,718149.343276244
0.604767468792232,749515.001192639,719165.715645101
0.539657215988903,747122.595572289,720079.144607332
0.480361132124781,756572.268096361,718714.159834456
0.61372306214398,749274.643161691,719109.63155381
0.574421214508464,754723.77225303,715692.246046435
0.520016381687162,751753.78795751,713416.714446168
0.460779102323941,749891.298595272,712744.662156995
0.590211313040116,746923.008696387,720121.305032443
0.49656334751355,755541.030765112,717638.954535868
0.539915115349686,751543.874550183,717410.175483074
0.601352553962077,750061.650818736,719728.354675394
0.47658375470022,754846.187095985,715548.53126369
0.415884933832265,754605.153920801,720677.452138584
0.563623850749342,752106.986327862,713609.103668179
0.25799865788341,748019.66979399,718961.799346205
0.501354068836319,749923.819574705,716986.946006414
0.59262862104244,748210.621921749,720820.16101047
0.464537445966778,749502.930951539,716608.354211595
0.549019013880683,749913.152980228,719359.596385878
0.493159689635349,747123.475345689,718255.014423054
0.506757271834034,755596.441381358,715313.148446675
0.507433214401102,750687.789091627,713849.104718041
0.53572890454414,746382.252516308,714519.434554275
0.2000622461666,748201.880752711,717570.417227071
0.604491264154443,751865.947502834,720051.52072176
0.576042987683172,747889.027015524,719405.990455296
0.447129181647682,754955.428709079,721168.788755383
0.451104531458108,747711.458920898,715567.952294942
0.49566922513024,750041.137288109,713462.60388143
0.537627721870157,751819.930148079,718776.92409068
0.456333499333317,747068.687894061,717696.340106722
0.602361729936778,748831.825348373,720378.620818403
0.411146028194441,756514.851871085,718940.801312845
0.529746774741644,756770.947058761,720687.494689222
0.59786006012821,754352.024831396,719705.382794362
0.537955497509,752481.991643651,713665.168801617
0.404082923324163,750060.353954941,714516.177836876
0.573547857635158,749229.381118797,720148.463305976
0.656893513273656,748572.110511606,720146.355904412
0.468064189487575,751130.581673594,713210.092476975
0.520685574769858,749396.851092129,720337.245812487
0.566687836465454,747473.523565425,713126.824429329
0.617755341534913,748074.721329861,719189.740203988
0.503055754780981,755709.969899823,713043.599274229
0.381727767061152,751040.57238083,717387.102136087
0.457826589432667,751886.19793122,712931.193356063
0.532767888721322,752713.445964133,720337.453558292
0.468680284315718,751899.3929674,720471.176701408
0.560028787622846,756802.594787528,720462.080953117
0.465986842623159,751695.25626219,719114.956684854
0.531665956398311,755053.222367478,715867.240359779
0.609365379202262,751858.52048776,715005.580601763
0.208938442110011,748333.255761979,718597.421211969
0.585884126241456,751994.439963909,713628.742664453
0.548492349284239,750718.508561604,720553.483742397
0.527997124413459,749567.030115843,718743.103419166
0.23404682816326,748249.378129424,719528.631208312
0.474540763067824,748990.600897596,714779.383224767
0.304883955757443,748800.361498968,718262.555573057
0.462431250501983,749950.54837949,712995.623443123
0.502178264342505,752817.943838289,713142.487190884
0.41985890176388,756158.736734133,718993.020745959
0.547256915747312,751623.488078994,715273.45156483
0.585386160358016,748265.309938273,720824.04125094
0.528937926253744,753701.567232035,713413.195111003
0.5493737051443,751272.6195436,721026.179878931
0.500168376019868,747937.077486032,716156.319413405
0.508572727515136,750644.538028174,713131.384712379
0.547549986041207,754953.300229941,716534.037469249
0.513775812640406,749318.559546693,717721.935206275
0.461077876031366,756166.362177647,718250.837477293
0.533513741895597,752752.880788982,718027.601379748
0.612049071542566,753361.852723787,715661.008072641
0.60819761217676,753221.953110368,717930.03059737
0.477428408142253,750583.217828063,712970.91207042
0.495533853350476,750088.132605901,720587.025091346
0.492711784136293,755185.428089924,712757.128395956
0.494234872448649,756769.948795676,719577.346427884
0.392180588759032,755794.867668311,715521.8368943
0.539204253593785,755895.077136148,714832.54037961
0.606817849634417,749014.913507061,719541.08246043
0.659826282142627,753669.275418528,716332.300969433
0.633567980828828,754247.705351758,715362.812741768
0.467115184388856,748889.888473995,716574.328198206
0.480986591197624,753651.110926469,713131.128051128
0.49016844925476,746065.025995074,715689.349381398
0.458229826888683,753086.869606034,719337.422677945
0.556001996715824,747346.396271897,712823.979650732
0.488872079303325,749953.618045793,713965.88550083
0.525396516504212,746971.619531236,716702.827114981
0.517631698724263,751138.382674729,717218.078755956
0.492926840843009,751954.589829043,716136.995957565
0.498849408690864,750445.465780297,714746.119902875
0.572577443180301,745593.075806642,714798.482517671
0.592366336180158,756010.484066334,720536.650747802
0.348290561367734,748640.280599209,717632.092140984
0.552691544989469,752992.564396892,718853.350372981
0.49070408840066,751793.119147796,720426.464282494
0.505819530688757,751169.235784911,717700.003532838
0.505265251148011,754081.771619381,719712.294052389
0.408881282846934,752072.953944959,716336.6266752
0.495488375297998,750696.401700795,716479.10684384
0.503276085905733,754552.439870994,715744.147565361
0.468583663418453,751829.691120394,719697.368088286
0.531357363490018,750049.346030654,718016.203294318
0.39926728677022,748878.518549936,716303.851968642
0.633891593808312,752064.407912389,720054.320692491
0.45663965739213,746352.500704991,715614.341117959
0.441347144350582,756277.49276498,718478.936083164
0.480412156054245,750729.259794612,717903.841859918
0.447763749201919,746618.437801708,713970.617867034
0.540025847493286,751544.799540954,714556.054283228
0.430643870346413,753205.842518458,713013.87534171
0.520781422782233,746338.057601774,716965.891173925
0.577626054819846,748825.671543867,720311.976810541
0.52685481132884,751842.868948904,719868.786426257
0.528759792994309,755154.469812297,712982.020282146
0.434999213055724,755684.106566858,720244.389472451
0.492415651541937,752983.838181441,712904.433837157
0.457426161149406,754775.6156602,717284.936317276
0.541790707160487,756731.061257765,721214.984817427
0.531544691847574,756120.796573463,719942.86963537
0.312557009549427,752999.709092808,713929.447818767
0.409861745389674,754515.25594564,718277.216581848
0.422032535371003,755767.905530076,717947.552666884
0.4842305517206,751336.378059377,716390.73920406
0.399267552318203,751713.973512725,717598.892081674
0.479873168568192,753340.521570692,716175.224853005
0.492476679008525,747761.129940896,720930.92625558
0.500629157271728,750308.316466702,720721.157660928
0.424596540682475,746954.537703941,715401.788424548
0.442908906753273,751057.946589485,717020.318655815
0.512516976173885,745788.492571638,717255.67981131
0.437024808698239,746257.161122205,715535.261906978
0.477218849410088,754884.160514349,716269.754056629
0.498352838656279,747725.646969507,716092.415372577
0.447269713029753,748371.00657707,715187.715918418
0.461349939111495,754865.565080066,720403.803956803
0.510280060568243,751648.28004422,715351.052415293
0.574084008737991,750374.328000332,721141.698660921
0.532408338863702,755886.28468474,715032.306859937
0.493352976831603,754744.023003428,720408.340095948
0.562585405008864,749096.503323201,720711.953830343
0.403099963663692,755559.504361852,719001.885896023
0.333859200132857,749958.73502564,714577.835549112
0.457254151345296,748780.950943796,714368.13934594
0.476925849189086,755144.394548515,715223.932434913
0.451439687580447,749179.680231543,717768.260334205
0.511691188164765,752621.388397111,720951.68124057
0.569422806908533,746445.298856493,716893.902873989
0.219894664576342,748118.682242968,718960.9056697
0.53222600299438,754937.495589127,719468.666727688
0.341049113750512,753424.549439034,718948.591578376
0.466019204771375,749877.601284609,716781.693410199
0.420574814911586,750229.568383099,715878.015972223
0.186458842901079,754955.942804854,719095.651778501
0.503867584678777,746080.078270036,714445.768703591
0.470417992970926,745906.291080542,715777.694826569
0.571003751454161,753446.38545069,716932.588246536
0.544440145149391,750768.798975224,718803.197885003
0.545884235501063,754319.698227312,716761.175947558
0.477189257546662,753969.39408806,712769.990442466
0.579666974856045,745667.300915654,713961.149346676
0.562056511686876,756465.24183639,720443.078117143
0.621035863915709,754073.854704656,714711.048306745
0.546868050133708,755518.132290273,717366.827935051
0.54006051635776,753490.048840894,714940.239055153
0.64652801651634,748785.633159858,720157.61283591
0.503556771764629,749713.453360289,716089.389810633
0.449566334724546,752166.167933406,714291.581917699
0.555854915115881,747789.146228555,720033.201197308
0.484163817017902,748114.888598412,715451.128754389
0.421076099124519,755474.408367179,715506.115853038
0.576636729467396,750854.952773222,718093.11934061
0.510656838301826,748001.775214322,713711.110443395
0.546093027721591,747640.719783514,718800.811396237
0.276241971539546,751851.982786682,718393.928730931
0.595237123577051,751162.910507809,718734.476223957
0.534102850886862,746437.823042,714187.477873635
0.457517217789363,746194.940598489,714970.003683489
0.425462546774268,749033.278553901,713893.781120252
0.623170114610736,751883.587142328,718900.693906169
0.481321796047492,746769.627113015,716770.047917139
0.442908906753273,751083.759145719,717023.944717418
0.447023129197597,754471.237222106,712910.752300169
0.380841335968384,753451.575442048,714130.24952985
0.433116693140883,749211.830450356,713762.411130738
0.595115967643531,748717.217377279,719132.287172224
0.541790707160487,756726.507998101,721202.151451107
0.558851822917088,753499.329810763,717402.992607128
0.516700908386091,754231.646609065,720207.425720017
0.582964991839167,754793.101082671,720013.019009452
0.494299392213963,751932.098377076,714398.717128184
0.554620016239382,755776.856504417,720039.380564313
0.483942840740765,756910.651389343,719422.451623302
0.66870788973723,752528.911546819,714684.490031969
0.427847692774845,747745.355247176,715447.270233776
0.617715610084766,753171.026212551,719771.147851046
0.624190158649546,745680.455862699,715877.742805328
0.521842928471776,755763.486115533,716340.631940138
0.580863422552135,756408.070898919,720808.575325977
0.313081069748022,753318.252655467,721140.822632682
0.27008903450867,754152.951540308,714187.759865668
0.511100453905462,755474.181756057,715310.945256051
0.44088111541298,750968.779221763,720277.873513322
0.498369085003109,754083.791269188,720125.766484808
0.566818964458229,755321.172713685,717315.160772126
0.581826075507043,752237.320358254,714525.672490668
0.528015253202065,753317.61237366,717674.781674068
0.530936450280894,756164.244540458,720212.241135459
0.566342174037713,751548.457738313,713915.163639557
0.456195795897383,748461.365393646,715308.803857487
0.498628919863933,750720.369507513,721241.431310471
