"","X1999.09.13_NDVI","X2002.08.20_NDVI","CLC06","CLC06_p_lato","odl_od_morza","InsCalk_1999.09","InsCalk_2002.08","s1","s2"
"22854",0.363636,0.333333,313,4,8243.94336,48.671097,64.114799,470370,5971080
"22855",0.428571,0.384615,311,4,8237.71777,48.67601,64.111366,470520,5971080
"22856",0.413043,0.375,311,4,8382.46387,48.292976,64.421219,470670,5971080
"22857",0.37931,0.428571,311,4,8485.70606,48.950012,64.107719,470820,5971080
"22858",0.444444,0.44898,231,3,8612.56055,48.590824,64.240631,470970,5971080
"22859",0.378788,0.352381,231,3,8718.65234,48.266869,64.103821,471120,5971080
"22860",0.5,0.561404,231,3,8782.67578,48.575684,64.101059,471270,5971080
"22861",0.306452,0.363636,231,3,8955.59082,48.263321,64.100838,471420,5971080
"22862",0.358779,0.473684,231,3,9065.21387,48.263313,64.100159,471570,5971080
"22863",0.333333,0.326733,231,3,9178.23535,48.263618,64.100159,471720,5971080
"22864",0.333333,0.333333,231,3,9240.63281,48.261299,64.100159,471870,5971080
"22865",0.454545,0.5625,231,3,9423.34375,48.261292,64.097397,472020,5971080
"22866",0.464789,0.421053,231,3,9551.97363,48.260372,64.096497,472170,5971080
"22867",0.521368,0.519231,311,4,9610.54102,48.260986,64.097168,472320,5971080
"22868",0.525424,0.5,311,4,9591.98144,48.260979,64.097168,472470,5971080
"22869",0.485714,0.463918,311,4,9796.36621,48.260979,64.097168,472620,5971080
"22870",0.513043,0.48,311,4,9744.13672,48.261276,64.097176,472770,5971080
"22871",0.504425,0.5,311,4,9871.6416,48.260963,64.097397,472920,5971080
"22872",0.512195,0.531532,311,4,9845.53223,48.260963,64.096718,473070,5971080
"22873",0.5,0.449541,231,3,9940.32715,48.260963,64.096489,473220,5971080
"22874",0.452055,0.477477,231,3,9955.52637,48.260036,64.096489,473370,5971080
"22875",0.374046,0.462963,231,3,10045.3867,48.26004,64.097168,473520,5971080
"22876",0.365079,0.454545,231,3,10159.1982,48.260948,64.097168,473670,5971080
"22877",0.526316,0.491525,231,3,10167.6992,48.261253,64.09716,473820,5971080
"22878",0.535484,0.504132,231,3,10225.5566,48.260025,64.09716,473970,5971080
"22879",0.413174,0.56391,231,3,10264.4287,48.260632,64.096489,474120,5971080
"22880",0.592814,0.546875,231,3,10330.8516,48.263248,64.100372,474270,5971080
"22881",0.640449,0.463415,231,3,10344.4766,48.263859,64.101044,474420,5971080
"22882",0.5,0.316239,231,3,10427.665,48.266476,64.104355,474570,5971080
"22883",0.2,0.392157,211,3,10551.5166,49.073082,62.978306,474720,5971080
"22884",0.14094,-0.035088,211,3,10652.6621,48.300201,64.128067,474870,5971080
"22885",0.061224,-0.042017,211,3,10706.3018,48.22266,63.604233,475020,5971080
"22886",0.026316,-0.04065,211,3,10854.4043,48.286484,64.126434,475170,5971080
"22887",0.286957,-0.046875,211,3,10897.1055,48.282608,64.108032,475320,5971080
"22888",0.288889,0.287129,211,3,10965.9336,48.854073,64.471321,475470,5971080
"22889",0.291339,0.294118,211,3,10988.0713,48.270912,64.328712,475620,5971080
"22890",0.495652,0.425743,242,2,11041.7119,48.694969,64.360909,475770,5971080
"22962",0.346939,0.018182,242,2,3838.35913,48.356827,64.605209,452820,5970930
"22963",0.339286,0.37037,242,2,3789.51196,48.263069,64.160065,452970,5970930
"22964",0.42,0.357143,312,4,3838.35913,48.251862,64.103699,453120,5970930
"22965",0.393258,0.333333,312,4,3727.00952,48.271244,64.097397,453270,5970930
"22966",0.370787,0.333333,312,4,3596.1228,49.755356,64.367416,453420,5970930
"22967",0.26,0.333333,312,4,3633.46948,48.279591,64.116974,453570,5970930
"22968",0.333333,0.315789,312,4,3586.22363,48.377232,64.116745,453720,5970930
"22969",0.409091,0.350649,312,4,3481.68066,48.278961,64.116302,453870,5970930
"22970",0.333333,0.350649,312,4,3426.96655,48.273197,64.113068,454020,5970930
"22971",0.348837,0.342466,312,4,3377.36572,48.958534,64.714256,454170,5970930
"22972",0.363636,0.368421,312,4,3396.49829,47.836983,64.455688,454320,5970930
"22973",0.4,0.350649,312,4,3339.58081,47.615685,63.525352,454470,5970930
"22974",0.393258,0.333333,312,4,3291.94482,48.050526,64.116943,454620,5970930
"22975",0.376344,0.358974,312,4,3253.99756,48.279205,64.315964,454770,5970930
"22976",0.37931,0.342105,312,4,3121.29785,48.274323,64.114044,454920,5970930
"22977",0.386364,0.368421,312,4,3107.42651,48.287964,64.097649,455070,5970930
"22978",0.406593,0.375,312,4,3121.29785,48.277248,64.050255,455220,5970930
"22979",0.563025,0.390244,312,4,3049.54102,48.276539,64.11348,455370,5970930
"22980",0.433962,0.333333,312,4,2954.80957,48.278847,64.116241,455520,5970930
"22981",0.333333,0.291139,312,4,3018.69165,48.276146,64.112961,455670,5970930
"22982",0.425532,0.220779,211,3,2895.27197,48.262196,63.551079,455820,5970930
"22983",0.357664,0.333333,211,3,2895.27197,48.27235,64.10936,455970,5970930
"22984",0.504132,0.489796,211,3,2851.10498,48.272038,64.108902,456120,5970930
"22985",0.441558,0.457944,211,3,2862.76099,48.270016,64.10614,456270,5970930
"22986",0.318841,0.320755,211,3,2813.12988,48.270004,64.105682,456420,5970930
"22987",0.413333,0.396226,242,2,2776.25659,48.269077,64.105682,456570,5970930
"22988",0.333333,0.326531,242,2,2792.57935,48.266754,64.105225,456720,5970930
"22989",0.246154,0.278351,242,2,2790,48.266132,64.101563,456870,5970930
"22990",0.4,0.297297,242,2,2790,48.265518,64.101563,457020,5970930
"22991",0.4,0.482143,231,3,2760,48.263496,64.098793,457170,5970930
"22992",0.456954,0.478992,231,3,2760,48.263176,64.098564,457320,5970930
"22993",0.407407,0.474576,231,3,2880,48.263474,64.098785,457470,5970930
"22994",0.401575,0.438596,231,3,2850,48.265472,64.098778,457620,5970930
"22995",-0.047619,-0.018182,411,5,2762.60742,48.263458,64.098549,457770,5970930
"22996",0.486842,0.483333,411,5,2813.12988,48.26284,64.098549,457920,5970930
"22997",0.482517,0.473684,411,5,2914.94434,48.265755,64.158989,458070,5970930
"22998",0.482517,0.46087,411,5,2885.30762,48.266056,64.101974,458220,5970930
"22999",0.469388,0.452991,411,5,2965.29932,48.266045,64.101517,458370,5970930
"23000",0.395683,0.469027,411,5,2932.18359,48.270187,64.020737,458520,5970930
"23024",0.40678,0.5,411,5,3927.70923,48.262299,64.097755,462120,5970930
"23027",0.394958,0.539683,231,3,4077.90381,48.247631,64.098648,462570,5970930
"23028",0.5,0.504274,231,3,4167.7334,48.251499,64.088394,462720,5970930
"23029",0.393443,0.445545,231,3,4172.69678,48.267174,64.108711,462870,5970930
"23030",0.503356,0.495798,211,3,4239.45752,48.272263,64.108093,463020,5970930
"23031",0.172414,0.225806,211,3,4364.97412,48.275787,64.588226,463170,5970930
"23032",0.118644,0.217391,211,3,4454.97461,49.393055,64.551361,463320,5970930
"23033",0.142857,0.212766,242,2,4474.93018,49.014732,65.818993,463470,5970930
"23034",0.376147,0.242105,211,3,4470,49.014763,65.286819,463620,5970930
"23035",0.196581,0.272727,211,3,4530.09912,44.573273,64.576706,463770,5970930
"23036",0.383178,0.270833,211,3,4608.88281,49.759224,65.335403,463920,5970930
"23037",0.419355,0.36,313,4,4710.38232,53.426346,64.538528,464070,5970930
"23038",0.542373,0.392405,313,4,4722.59473,47.6259,62.066925,464220,5970930
"23039",0.581395,0.479167,311,4,4789.67627,49.268257,65.206764,464370,5970930
"23040",0.544715,0.505155,311,4,4883.646,50.807766,65.718658,464520,5970930
"23041",0.557377,0.524752,311,4,4923.83984,49.116394,64.98188,464670,5970930
"23042",0.481481,0.380952,313,4,5044.64063,50.468113,66.611107,464820,5970930
"23043",0.425532,0.392405,312,4,5059.42676,51.706322,66.309196,464970,5970930
"23044",0.4375,0.407407,312,4,5195.54639,47.748692,64.266449,465120,5970930
"23045",0.4375,0.390244,312,4,5273.604,48.062794,63.533363,465270,5970930
"23046",0.454545,0.432099,312,4,5280.17041,46.957039,63.332916,465420,5970930
"23047",0.45098,0.407407,313,4,5371.42432,49.128975,63.147686,465570,5970930
"23048",0.481481,0.444444,313,4,5441.92041,48.502132,63.392418,465720,5970930
"23049",0.304348,0.428571,311,4,5524.9707,48.466503,64.558189,465870,5970930
"23050",0.587786,0.390244,311,4,5641.35645,49.500843,65.206444,466020,5970930
"23051",0.578125,0.515152,311,4,5741.29785,50.038006,65.323753,466170,5970930
"23052",0.404255,0.5,313,4,5824.40576,47.956749,64.005272,466320,5970930
"23053",0.5,0.460674,313,4,5907.56299,47.624615,65.201271,466470,5970930
"23054",0.486239,0.529412,311,4,5891.39209,47.940056,63.4618,466620,5970930
"23055",0.44898,0.515152,311,4,5960.04199,48.293636,62.860691,466770,5970930
"23056",0.4,0.384615,312,4,6126.02637,47.48027,64.114777,466920,5970930
"23057",0.394495,0.404762,312,4,6234.01172,47.389755,64.458725,467070,5970930
"23058",0.372093,0.333333,312,4,6246.05469,47.565948,63.588036,467220,5970930
"23059",0.388235,0.351351,312,4,6309.13623,47.564964,64.093903,467370,5970930
"23060",0.37931,0.351351,313,4,6465.05225,47.809105,64.169495,467520,5970930
"23061",0.37931,0.342466,313,4,6515.59668,47.615631,63.537407,467670,5970930
"23062",0.4,0.333333,312,4,6685.42432,47.610691,62.94577,467820,5970930
"23063",0.348315,0.333333,312,4,6762.52148,49.099056,65.19648,467970,5970930
"23064",0.402062,0.333333,312,4,6798.95557,48.998405,64.138535,468120,5970930
"23065",0.376344,0.342105,312,4,6878.05225,48.328152,64.900414,468270,5970930
"23066",0.370787,0.350649,312,4,6986.97363,49.009834,63.606674,468420,5970930
"23067",0.363636,0.333333,312,4,7110.06348,48.28233,64.165611,468570,5970930
"23068",0.402299,0.324324,312,4,7175.27002,48.281403,64.120056,468720,5970930
"23069",0.409091,0.342105,313,4,7298.63672,48.278778,64.116844,468870,5970930
"23070",0.490566,0.428571,313,4,7312.25,48.268261,64.099281,469020,5970930
"23071",0.469388,0.484536,313,4,7479.09082,48.269375,64.105637,469170,5970930
"23072",0.44186,0.408163,313,4,7597.28906,48.26553,64.101532,469320,5970930
"23073",0.395683,0.409524,313,4,7616.98779,48.264915,64.101974,469470,5970930
"23074",0.382716,0.323944,313,4,7827.70068,48.150272,64.373924,469620,5970930
"23075",0.341463,0.304348,313,4,7912.55322,48.271976,64.109062,469770,5970930
"23076",0.380952,0.351351,313,4,7930.27734,48.272278,64.109283,469920,5970930
"23077",0.428571,0.333333,313,4,8029.80713,48.99609,64.409004,470070,5970930
"23078",0.386364,0.351351,313,4,8297.58984,48.617481,64.447617,470220,5970930
"23079",0.386364,0.368421,311,4,8395.98144,49.642323,64.105843,470370,5970930
"23080",0.481481,0.505155,311,4,8433.41602,48.269028,64.105621,470520,5970930
"23081",0.513514,0.444444,311,4,8489.09863,47.81015,63.297195,470670,5970930
"23082",0.541985,0.509434,311,4,8678.30078,48.991001,64.208435,470820,5970930
"23083",0.5,0.468085,311,4,8718.8584,48.265781,64.101738,470970,5970930
"23084",0.470588,0.487179,311,4,8845.93164,48.266083,64.101967,471120,5970930
"23085",0.437909,0.520661,231,3,8930.78418,48.26516,64.101517,471270,5970930
"23086",0.43949,0.470085,231,3,9101.67578,48.265457,64.101517,471420,5970930
"23087",0.566434,0.381818,231,3,9208.97363,48.683289,64.10128,471570,5970930
"23088",0.372881,0.304348,231,3,9192.39356,48.261612,64.097626,471720,5970930
"23089",0.39726,0.53125,231,3,9408.00195,48.261608,64.097626,471870,5970930
"23090",0.593023,0.588235,231,3,9457.23535,47.656715,63.98222,472020,5970930
"23091",0.506024,0.578947,231,3,9527.72754,48.265747,64.101959,472170,5970930
"23092",0.544715,0.5,311,4,9723.14746,48.265743,64.102173,472320,5970930
"23093",0.5625,0.528302,311,4,9886.44531,48.261589,64.097626,472470,5970930
"23094",0.553719,0.5,311,4,9824.48438,48.262199,64.098068,472620,5970930
"23095",0.418919,0.439252,231,3,9957.87598,48.262802,64.098068,472770,5970930
"23096",0.459459,0.504274,231,3,9960.72266,48.262497,64.097839,472920,5970930
"23097",0.513514,0.444444,231,3,9944.17383,48.262188,64.098297,473070,5970930
"23098",0.372263,0.431193,231,3,10035.123,48.262794,64.097839,473220,5970930
"23099",0.48,0.409524,231,3,10150.1133,48.261566,64.098061,473370,5970930
"23100",0.351351,0.487179,231,3,10133.5186,48.262787,64.098511,473520,5970930
"23101",0.503448,0.536,231,3,10308.875,48.261559,64.09761,473670,5970930
"23102",0.437909,0.557252,231,3,10286.501,48.262169,64.09761,473820,5970930
"23103",0.285714,0.495935,231,3,10388.4932,48.261551,64.097839,473970,5970930
"23104",0.428571,0.527559,231,3,10385.5479,48.262772,64.097839,474120,5970930
"23105",0.492754,0.482759,231,3,10505.1846,48.426971,64.096741,474270,5970930
"23106",0.475177,0.473684,231,3,10505.0557,48.265999,64.102165,474420,5970930
"23107",0.5,0.45614,231,3,10667.9424,48.267998,64.105125,474570,5970930
"23108",0.131579,-0.033898,211,3,10669.4189,48.764904,64.105797,474720,5970930
"23109",0.125828,-0.033898,211,3,10755.1152,49.459408,65.508667,474870,5970930
"23110",0.099338,-0.041322,211,3,10865.8408,48.830051,64.54071,475020,5970930
"23111",0.061224,-0.05,211,3,10934.5781,48.287849,64.438065,475170,5970930
"23112",0.412698,0.018519,211,3,10936.2246,49.079514,64.746071,475320,5970930
"23113",0.401274,0.306931,211,3,11073.6172,48.452446,64.4226,475470,5970930
"23114",0.29771,0.272727,211,3,11116.5684,47.728249,63.625687,475620,5970930
"23115",0.509677,0.418182,211,3,11133.8809,48.978085,64.08857,475770,5970930
"23187",0.326923,0.3,242,2,4017.98462,48.265007,64.099388,452820,5970780
"23188",0.327103,0.333333,242,2,3972.0271,48.263847,63.576889,452970,5970780
"23189",0.390476,0.372093,242,2,3951.01245,47.636444,63.857491,453120,5970780
"23190",0.376344,0.333333,312,4,3760.6648,47.929314,63.805237,453270,5970780
"23191",0.384615,0.350649,312,4,3862.55103,48.883926,64.975311,453420,5970780
"23192",0.393258,0.307692,312,4,3775.95019,48.280926,64.118103,453570,5970780
"23193",0.370787,0.350649,312,4,3671.4165,48.68576,64.116821,453720,5970780
"23194",0.384615,0.358974,312,4,3672.88721,48.718128,64.598442,453870,5970780
"23195",0.384615,0.358974,312,4,3596.1228,48.74028,64.531998,454020,5970780
"23196",0.364706,0.36,312,4,3500.75708,48.955879,64.711021,454170,5970780
"23197",0.364706,0.36,312,4,3538.60132,48.915413,64.095726,454320,5970780
"23198",0.363636,0.342105,312,4,3424.86499,48.280445,64.117615,454470,5970780
"23199",0.4,0.350649,312,4,3405.89185,48.377335,64.114784,454620,5970780
"23200",0.397849,0.367089,312,4,3339.58081,49.230263,64.950035,454770,5970780
"23201",0.393258,0.368421,312,4,3231.09888,47.538731,64.322021,454920,5970780
"23202",0.393258,0.358974,312,4,3281.53931,48.273506,64.045815,455070,5970780
"23203",0.381443,0.375,312,4,3273.30103,48.277771,64.11438,455220,5970780
"23204",0.486239,0.373494,211,3,3173.20019,48.277458,64.114609,455370,5970780
"23205",0.375,0.404255,211,3,3216.02246,48.277752,64.114151,455520,5970780
"23206",0.393939,0.078125,211,3,3083.1477,48.27713,64.113922,455670,5970780
"23207",-0.005464,0.217391,211,3,3112.6355,49.001984,64.113914,455820,5970780
"23208",0.259259,0.345794,211,3,3065.43628,48.333385,64.110931,455970,5970780
"23209",0.306452,0.442308,211,3,2965.75464,48.2742,64.110916,456120,5970780
"23210",0.2,0.153846,242,2,3067.19751,48.270939,64.106812,456270,5970780
"23211",0.30303,0.281553,242,2,3063.23364,48.270317,64.106354,456420,5970780
"23212",0.389313,0.333333,242,2,2977.41504,48.26799,64.103592,456570,5970780
"23213",0.365079,0.407407,242,2,2911.39136,48.267673,64.103142,456720,5970780
"23214",0.353846,0.333333,242,2,3000,48.267052,64.102905,456870,5970780
"23215",0.241379,-0.018868,411,5,2910,48.26442,64.099472,457020,5970780
"23216",0.146667,0.387755,411,5,2940,48.264111,64.099014,457170,5970780
"23217",-0.050847,0.447619,411,5,2910,48.263794,64.099243,457320,5970780
"23218",-0.294118,0.446429,411,5,2970,48.263779,64.099007,457470,5970780
"23219",0.466667,0.516129,411,5,2970,48.263779,64.099007,457620,5970780
"23220",0.509677,0.516129,411,5,2913.86353,48.263763,64.098999,457770,5970780
"23221",0.438849,0.487179,411,5,2919.88013,48.264977,64.09967,457920,5970780
"23222",0.496689,0.471074,411,5,2969.84839,48.264355,64.099442,458070,5970780
"23223",0.469388,0.482759,411,5,2958.4624,48.267273,64.103088,458220,5970780
"23224",0.440559,0.443478,411,5,3000.59985,48.26757,64.102646,458370,5970780
"23225",0.440559,0.403846,411,5,3077.74268,48.410465,64.102859,458520,5970780
"23251",0.462069,0.339806,231,3,4239.45752,48.264114,64.099319,462420,5970780
"23252",0.4,0.5,231,3,4270.12891,47.528183,64.099091,462570,5970780
"23253",0.452055,0.454545,231,3,4267.28272,48.267944,64.103424,462720,5970780
"23254",0.456,0.436893,231,3,4416.93311,48.267941,64.103424,462870,5970780
"23255",0.468531,0.449541,231,3,4402.23828,48.71328,64.704361,463020,5970780
"23256",0.428571,0.441441,231,3,4494.49658,48.968353,64.744019,463170,5970780
"23257",0.087719,0.103448,211,3,4499,48.691814,64.654007,463320,5970780
"23258",0.193798,0.221053,211,3,4588.43115,49.027088,64.729149,463470,5970780
"23259",0.20339,0.25,211,3,4624.67285,49.651543,65.631401,463620,5970780
"23260",0.2,0.25,211,3,4652.41895,53.51593,68.434952,463770,5970780
"23261",0.319588,0.333333,211,3,4774.62061,53.526062,66.461586,463920,5970780
"23262",0.397849,0.376623,313,4,4739.71533,53.298477,67.481804,464070,5970780
"23263",0.461538,0.466667,313,4,4897.44824,52.616745,70.335365,464220,5970780
"23264",0.585185,0.509434,311,4,4923.83984,48.934929,67.155342,464370,5970780
"23265",0.540984,0.494949,311,4,5044.64063,49.757587,65.419991,464520,5970780
"23266",0.533333,0.5,311,4,5084.88916,50.734718,67.376434,464670,5970780
"23267",0.333333,0.445783,312,4,5178.80273,35.167728,62.533554,464820,5970780
"23268",0.386364,0.428571,312,4,5245.88428,46.995632,64.248726,464970,5970780
"23269",0.44,0.421687,312,4,5313.72754,47.802395,64.27211,465120,5970780
"23270",0.46,0.4,312,4,5392.16113,49.103043,64.257736,465270,5970780
"23271",0.4375,0.414634,312,4,5433.23096,49.266304,64.559036,465420,5970780
"23272",0.428571,0.414634,312,4,5541.23633,48.402603,64.249031,465570,5970780
"23273",0.476636,0.44186,313,4,5603.25781,49.225342,64.975891,465720,5970780
"23274",0.611511,0.466667,311,4,5584.27246,47.901253,64.857567,465870,5970780
"23275",0.58209,0.538462,311,4,5716.24023,47.809418,64.480042,466020,5970780
"23276",0.570248,0.5,311,4,5840.99316,49.094009,64.907822,466170,5970780
"23277",0.431373,0.460674,313,4,5932.57129,48.557564,65.438065,466320,5970780
"23278",0.5,0.425743,313,4,6007.49512,49.021263,64.793289,466470,5970780
"23279",0.514019,0.460674,313,4,6074.01855,48.295471,64.79538,466620,5970780
"23280",0.5,0.421687,311,4,6166.44141,47.684959,63.563873,466770,5970780
"23281",0.419355,0.368421,311,4,6294.92676,47.519562,63.554718,466920,5970780
"23282",0.39759,0.368421,312,4,6330.28418,48.324104,64.147324,467070,5970780
"23283",0.395349,0.314286,312,4,6444.13672,48.327202,64.141212,467220,5970780
"23284",0.458333,0.342105,312,4,6601.7041,47.703873,63.611092,467370,5970780
"23285",0.564516,0.5,313,4,6532.35791,47.346298,65.401283,467520,5970780
"23286",0.44,0.392405,313,4,6747.93311,47.641068,63.580627,467670,5970780
"23287",0.413043,0.36,313,4,6776.08301,46.982674,62.929993,467820,5970780
"23288",0.410526,0.342105,312,4,6769.17285,48.618999,60.855858,467970,5970780
"23289",0.372093,0.333333,312,4,6918.0415,45.282475,63.598991,468120,5970780
"23290",0.377778,0.333333,312,4,7098.91553,47.384209,64.128052,468270,5970780
"23291",0.393258,0.333333,312,4,7126.24707,47.596199,63.950771,468420,5970780
"23292",0.402299,0.333333,312,4,7155.99072,47.922218,63.728344,468570,5970780
"23293",0.37931,0.324324,312,4,7344.36523,48.119499,63.879402,468720,5970780
"23294",0.393258,0.376623,312,4,7390.29785,48.279396,64.117073,468870,5970780
"23295",0.530435,0.490566,313,4,7467.83105,48.702736,64.105804,469020,5970780
"23296",0.559055,0.509804,313,4,7653.70508,48.269684,64.106094,469170,5970780
"23297",0.449275,0.423077,231,3,7771.44775,48.26767,64.103104,469320,5970780
"23298",0.413534,0.357143,231,3,7874.92871,48.26675,64.102425,469470,5970780
"23299",0.37931,0.411765,313,4,7977.18018,48.679848,64.452919,469620,5970780
"23300",0.365854,0.382716,311,4,8018.59082,48.949215,64.603149,469770,5970780
"23301",0.558824,0.514563,311,4,8124.68457,48.995708,64.742126,469920,5970780
"23302",0.611511,0.505155,311,4,8243.94336,48.693588,64.710724,470070,5970780
"23303",0.53719,0.462366,311,4,8371.02148,48.27026,64.106293,470220,5970780
"23304",0.552,0.514563,311,4,8385.52344,48.269947,64.106079,470370,5970780
"23305",0.521368,0.5,311,4,8568.08594,48.269947,64.106972,470520,5970780
"23306",0.422222,0.195876,211,3,8598.91309,48.26963,64.106522,470670,5970780
"23307",0.23741,0.115044,211,3,8682.0332,47.032749,63.188377,470820,5970780
"23308",0.5,0.5,311,4,8891.39453,48.16571,64.068558,470970,5970780
"23309",0.459459,0.46087,231,3,8931.38867,48.266693,64.102409,471120,5970780
"23310",0.436242,0.454545,231,3,9015.63672,48.264374,64.099426,471270,5970780
"23311",0.308824,0.364486,231,3,9142.91504,48.264069,64.099426,471420,5970780
"23312",0.38255,0.37037,231,3,9206.9209,47.538029,63.771263,471570,5970780
"23313",0.42446,0.371429,231,3,9380.93848,47.83559,63.606773,471720,5970780
"23314",0.338583,0.407407,231,3,9487.63965,45.087692,62.14484,471870,5970780
"23315",0.428571,0.418182,231,3,9618.03027,47.576553,63.490417,472020,5970780
"23316",0.607595,0.565891,231,3,9671.59277,45.412807,61.903351,472170,5970780
"23317",0.5875,0.5,231,3,9821.14063,47.54174,64.102394,472320,5970780
"23318",0.569231,0.537037,311,4,9914.76172,48.26635,63.487446,472470,5970780
"23319",0.571429,0.530435,311,4,10057.833,48.26342,64.09964,472620,5970780
"23320",0.471429,0.481481,231,3,10035.123,48.263416,64.09964,472770,5970780
"23321",0.524476,0.486726,231,3,10106.0381,48.263107,64.09874,472920,5970780
"23322",0.512605,0.5,231,3,10144.6592,48.264324,64.09874,473070,5970780
"23323",0.492754,0.512605,231,3,10193.3799,48.26432,64.09964,473220,5970780
"23324",0.475862,0.495652,231,3,10222.6514,48.26432,64.099182,473370,5970780
"23325",0.475862,0.5,231,3,10334.1621,48.263401,64.099411,473520,5970780
"23326",0.485294,0.559055,231,3,10348.2607,48.263084,64.098953,473670,5970780
"23327",0.502959,0.495652,231,3,10427.1045,48.263699,64.099632,473820,5970780
"23328",0.342105,0.443478,231,3,10554.5869,48.263691,64.099632,473970,5970780
"23329",0.470199,0.46087,231,3,10602.3584,48.263992,64.098961,474120,5970780
"23330",0.428571,0.415094,231,3,10572.8193,48.263992,64.099625,474270,5970780
"23331",0.472973,0.446429,231,3,10666.2549,48.266304,64.102386,474420,5970780
"23332",0.5,0.5,231,3,10773.6758,48.266602,64.105164,474570,5970780
"23333",0.285714,0.113043,231,3,10791.2051,48.270447,64.106483,474720,5970780
"23334",0.211679,0.079365,211,3,10925.3145,49.039467,65.327499,474870,5970780
"23335",0.221374,0.064516,211,3,10961.2139,49.378517,64.73687,475020,5970780
"23336",0.066667,-0.04918,211,3,11014.9033,49.13496,65.098885,475170,5970780
"23337",0.4375,0.102041,211,3,11122.2754,47.555519,63.719791,475320,5970780
"23338",0.337838,0.170213,211,3,11232.4268,48.190685,63.560555,475470,5970780
"23339",0.440559,0.235294,211,3,11250.6396,48.836472,64.066719,475620,5970780
"23412",0.303371,0.151515,242,2,4100.79248,48.265617,64.097527,452820,5970630
"23413",0.384615,0.333333,242,2,4148.79492,48.266956,63.991539,452970,5970630
"23414",0.382979,0.358974,312,4,4061.53906,48.271034,64.132965,453120,5970630
"23415",0.376344,0.367089,312,4,4027.82813,48.753212,64.078537,453270,5970630
"23416",0.384615,0.316456,312,4,3937.32153,48.279728,64.11557,453420,5970630
"23417",0.291667,0.341772,312,4,3861.15259,48.573307,64.169853,453570,5970630
"23418",0.355556,0.333333,312,4,3880.21899,48.85873,64.237885,453720,5970630
"23419",0.413043,0.358974,312,4,3757.55249,48.275249,64.111221,453870,5970630
"23420",0.404255,0.358974,312,4,3747.59912,48.428398,64.295036,454020,5970630
"23421",0.356322,0.350649,312,4,3671.4165,47.866817,63.035492,454170,5970630
"23422",0.386364,0.350649,312,4,3614.59546,48.577816,64.698692,454320,5970630
"23423",0.370787,0.350649,312,4,3576.54858,48.526966,65.412582,454470,5970630
"23424",0.4,0.368421,312,4,3576.54858,50.301453,66.288071,454620,5970630
"23425",0.4,0.350649,312,4,3472.23267,47.999382,65.145348,454770,5970630
"23426",0.393258,0.376623,312,4,3494.45264,49.100525,64.114853,454920,5970630
"23427",0.433628,0.307692,312,4,3383.75537,48.455051,63.849613,455070,5970630
"23428",-0.009709,0.245283,211,3,3434.44312,48.278378,64.11483,455220,5970630
"23429",0.263158,0.22,211,3,3339.71558,48.278374,64.115051,455370,5970630
"23430",0.333333,0.311828,211,3,3289.75684,48.278366,64.114822,455520,5970630
"23431",0.338843,0.372549,211,3,3241.80493,48.275734,64.111603,455670,5970630
"23432",0.338843,0.285714,211,3,3177.16846,48.275414,64.111382,455820,5970630
"23433",0.383459,0.333333,211,3,3230.68115,48.275101,64.111145,455970,5970630
"23434",0.333333,0.339286,242,2,3140.70044,48.846931,64.108154,456120,5970630
"23435",0.416058,0.267327,242,2,3097.12769,48.272461,64.107712,456270,5970630
"23436",0.181818,0.2,242,2,3215.04272,48.268913,64.10405,456420,5970630
"23437",0.2,0.433628,242,2,3161.55029,48.268604,64.103821,456570,5970630
"23438",0.268817,0.469027,242,2,3123.60376,48.068642,64.451546,456720,5970630
"23439",0.490196,0.4,411,5,3180,48.265659,64.104454,456870,5970630
"23440",0.452055,0.459459,411,5,3060,48.26918,64.104248,457020,5970630
"23441",0.4,0.473684,411,5,3120,48.268555,64.104019,457170,5970630
"23442",0.393443,0.444444,411,5,3180,48.268856,64.104019,457320,5970630
"23443",0.463087,0.454545,411,5,3120,48.269463,64.104462,457470,5970630
"23444",0.441176,0.451327,411,5,3150,48.268532,64.104462,457620,5970630
"23445",0.475177,0.478261,411,5,3125.18799,48.266205,64.100571,457770,5970630
"23446",0.32,0.5,411,5,3071.88867,48.266201,64.100342,457920,5970630
"23447",0.422222,0.512605,411,5,3156.70703,48.26619,64.100342,458070,5970630
"23448",0.464052,0.478992,411,5,3200.3125,47.583374,64.565201,458220,5970630
"23449",0.5,0.482759,411,5,3220.63647,48.393021,64.145996,458370,5970630
"23450",0.437037,0.428571,411,5,3159.69946,48.268784,64.103981,458520,5970630
"23451",0.298969,0.301205,411,5,3237.36011,48.26564,64.100319,458670,5970630
"23475",0.424242,0.309091,231,3,4262.32324,47.885635,63.797485,462270,5970630
"23476",0.506173,0.53125,231,3,4270.55029,47.938366,63.835896,462420,5970630
"23477",0.535211,0.512605,231,3,4316.76953,48.268562,64.103882,462570,5970630
"23478",0.5,0.490566,231,3,4440.10156,48.26825,64.103653,462720,5970630
"23479",0.5,0.524752,231,3,4506.99463,48.268246,64.103867,462870,5970630
"23480",0.558824,0.485714,231,3,4456.69141,48.550774,64.103867,463020,5970630
"23481",0.455882,0.473684,231,3,4561.57861,48.272377,64.108192,463170,5970630
"23482",0.132743,0.154639,211,3,4727.45166,48.272675,64.108185,463320,5970630
